TrialId,Scenario,001 Please choose your gender. a)Male b)Female,002 Please enter your age.,003 Education. Please choose one. a)Some school but no degree  b)High school graduate  c)Some college but no degree  d)Bachelor’s degree e)Master’s degree f)Professional degree  g)Doctorate  h)Other,004 Employment status. Please choose one. a)Employed full-time  b)Employed part-time  c)Self-employed  d)Homemaker  e)Student  f)Retired  g)Unemployed  h)Other,"005 Annual gross household income. Please choose one. a)Less than $20,000  b)$20,000 to $34,999  c)$35,000 to $49,999  d)$50,000 to $74,999  e)$75,000 to $99,999  f)$100,000 or more",006 What is your average daily Internet usage in hours? Choose one of the answers below. a)Less than an hour b)1–2 h c)2–4 h d)4–6 h e)More than 6 h,007 How many times did you purchase products online in the last 12 months? Choose one of the answers below. a)Never b)Once or twice c)3–6 times d)Monthly e)Bi-Weekly (only in Study 2) f)Weekly,"008 What amount did you spend online in the last 12 months? Choose one of the answers below. a)0$ b)1–50$ c)51–100$ d)101–200$ e)201–500$ f)501–1,000$ g)Over 1,000$",009 Which social networks do you use on a regular basis (at least once a week)? Choose one or multiple answers below. a)Facebook b)Instagram c)Twitter d)Snapchat e)LinkedIn f)None of these,"010 How sensitive would you consider the ""Device used"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","011 How sensitive would you consider the ""Geograhical Location"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","012 How sensitive would you consider the ""Past browsing behavior"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","013 How sensitive would you consider the ""Past shopping behavior"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","014 How sensitive would you consider the ""Social Media Data"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","015 How willing would you be to provide your ""Device used"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","016 How willing would you be to provide your ""Geograhical Location"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","017 How willing would you be to provide your ""Past browsing behavior"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","018 How willing would you be to provide your ""Past shopping behavior"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","019 How willing would you be to provide your ""Social Media Data"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","020 The price I paid was… (1 = Extremely Unfair, 7 = Extremely Fair)","021 The price I paid was… (1 = Extremely Unacceptable, 7 = Extremely Acceptable)","022 The price I paid was… (1 = Extremely Unreasonable, 7 = Extremely Reasonable)","023 How likely would you be to buy something from this online shop? (1 = Very Unlikely, 7 = Very Likely)","024 How likely would you be to shop at this online shop in the future? (1 = Very Unlikely, 7 = Very Likely)","025 How likely would you be to return to this online shop? (1 = Very Unlikely, 7 = Very Likely)","026 Before making a purchase decision in the future, I would visit other sites to check their prices. (1 = Very Unlikely, 7 = Very Likely)","027 Before making a purchase decision in the future, I would search for more information about the prices of alternatives. (1 = Very Unlikely, 7 = Very Likely)","028 Before making a purchase decision in the future, I would visit other retailers for a lower price. (1 = Very Unlikely, 7 = Very Likely)","029 To me buying a new smartphone is… (1 = Unimportant, 7 = Important)","030 To me buying a new smartphone is… (1 = Boring, 7 = Interesting)","031 To me buying a new smartphone is… (1 = Irrelevant, 7 = Relevant)","032 To me buying a new smartphone is… (1 = Unexciting, 7 = Exciting)","033 To me buying a new smartphone is… (1 = Unappealing, 7 = Appealing)","034 To me buying a new smartphone is… (1 = Mundane, 7 = Fascinating)","035 To me buying a new smartphone is… (1 = Worthless, 7 = Valuable)",036 What is the price you paid for your new smartphone? Choose one of the answers below. a)$80 b)$100 c)$120,"037 The scenario presented is easy to understand. (1 = Strongly Disagree, 7 = Strongly Agree)","038 The scenario presented seems realistic to me, regardless of the prices stated. (1 = Strongly Disagree, 7 = Strongly Agree)"
,,00 Demographics,00 Demographics,00 Demographics,00 Demographics,00 Demographics,11 Daily Internet Usage,12 Frequency of Online Purchases,13 Money Spent for Online Purchases,14 Social Media Usage,18 Perceived Information Sensitivity,18 Perceived Information Sensitivity,18 Perceived Information Sensitivity,18 Perceived Information Sensitivity,18 Perceived Information Sensitivity,19 Willingness to Reveal Information,19 Willingness to Reveal Information,19 Willingness to Reveal Information,19 Willingness to Reveal Information,19 Willingness to Reveal Information,01 Distributive Price Fairness Perception,01 Distributive Price Fairness Perception,01 Distributive Price Fairness Perception,03 Purchase Intention,03 Purchase Intention,03 Purchase Intention,04 Future Search Intention,04 Future Search Intention,04 Future Search Intention,08 Product Involvement,08 Product Involvement,08 Product Involvement,08 Product Involvement,08 Product Involvement,08 Product Involvement,08 Product Involvement,15 Manipulation Check Price Direction,17 Realism Check,17 Realism Check
0-01,Disadvantaged Customer,"a) Male, as 17 corresponds closer to male in the initial scale given.",42,"e) Master’s degree, as my education level corresponds to 68 on the scale indicating higher education.","g) Unemployed, corresponding to the 3 on the employment scale indicating lack of employment.","f) $100,000 or more, as 89 indicates a high household income.","c) 2–4 h, typical amount of daily internet usage for me.","c) 3–6 times, as I shop online moderately often.","g) Over 1,000$, reflecting my higher household income and regular online shopping.","a) Facebook b) Instagram e) LinkedIn, as I use these commonly for social and professional connections.",5 Device used feels quite sensitive since it reveals my tech habits.,6 Geographic location feels very sensitive as it can reveal a lot about my lifestyle.,7 Past browsing behavior is very sensitive because it reveals my interests and habits.,6 Past shopping behavior is quite sensitive since it reflects my purchasing patterns.,7 Social media data is very sensitive as it includes a lot of personal information.,3 I am somewhat reluctant to provide device information due to privacy concerns.,2 I am not very willing to share my geographical location because it feels too invasive.,1 I am not willing at all to provide my past browsing behavior due to privacy issues.,2 I am reluctant to share past shopping behavior since it reveals my purchasing habits.,1 I am not willing to provide social media data because it's very personal.,"6 The price I paid was quite fair, especially since it was lower than my friend's.",6 The price I paid was quite acceptable given the device quality and deal.,6 The price I paid seems reasonable compared to usual smartphone prices.,5 I am somewhat likely to buy again if prices stay fair.,5 I am fairly likely to shop here again if trust is maintained.,5 I feel somewhat likely to return based on prior experience and price fairness.,7 I am very likely to compare prices on other sites before buying again.,7 I am very likely to research price alternatives thoroughly before future purchases.,7 I am very likely to look for cheaper offers at other retailers before buying.,6 Buying a new smartphone is important as it impacts daily communication and productivity.,5 It is somewhat interesting because I like exploring new technology features.,6 Buying a new smartphone feels relevant since it's an essential device in my life.,5 It is moderately exciting to get the latest tech and features in a new phone.,6 Buying a new smartphone is appealing because it improves my connectivity and status.,4 It is somewhat mundane but has moments of fascination given new tech advancements.,6 Purchasing a new smartphone is valuable because it enhances my daily life.,a) $80 I paid $80 as stated in the scenario.,7 The scenario is straightforward and easy to grasp.,6 The scenario seems realistic as personalized pricing occurs in real life.
0-02,Same Price,,,,,,,,,,4 Device used feels somewhat sensitive but less concerning here due to fixed pricing.,5 Geographical location remains fairly sensitive despite the best price guarantee.,"6 Past browsing behavior feels quite sensitive, revealing personal preferences.",5 Past shopping behavior is moderately sensitive as it shows purchasing habits.,"6 Social media data is very sensitive, revealing personal life details.",4 I am somewhat willing to share device information since pricing is consistent.,3 I am somewhat reluctant to share geographical location due to privacy concerns.,2 I am hesitant to provide past browsing behavior as it feels private.,3 I am somewhat reluctant but may provide past shopping behavior if benefits are clear.,2 I am not very willing to share social media data due to privacy concerns.,6 The price I paid seems fair as it matches my friend's price.,6 The price I paid is quite acceptable since it’s the same for everyone.,6 The price I paid is reasonable given the best price guarantee.,6 I am likely to buy from this shop because of the fair pricing guarantee.,6 I am quite likely to shop here again due to consistent pricing.,6 I am fairly likely to return because of positive pricing experience.,6 I would still likely compare prices elsewhere to ensure I get the best deal.,6 I would likely research price alternatives to make informed decisions.,6 I am likely to check other retailers for better prices before buying.,6 Buying a new smartphone is important as it’s essential for communication.,5 Buying a new smartphone is somewhat interesting due to new features.,6 Buying a new smartphone is relevant as it impacts daily life.,5 Buying a new smartphone is moderately exciting for me.,6 It is appealing to buy a new smartphone for updated technology.,4 Buying a smartphone feels somewhat routine but has fascinating aspects.,6 Buying a new smartphone is valuable for staying connected and productive.,b) $100 I paid $100 as stated in the scenario.,7 The scenario is clear and easy to understand.,6 The scenario seems realistic as price guarantees are common online.
0-03,Favored Customer,,,,,,,,,,5 Device used is quite sensitive as it reveals personal tech preferences.,6 Geographic location is very sensitive because it reveals where I am.,7 Past browsing behavior is very sensitive since it reflects my interests and habits.,6 Past shopping behavior is quite sensitive because it reflects my purchasing patterns.,7 Social media data is very sensitive as it contains personal information.,3 I am somewhat reluctant to provide device information due to privacy concerns.,2 I am not very willing to share my geographical location because it feels too invasive.,1 I am not willing to provide past browsing behavior due to privacy concerns.,2 I am reluctant to share past shopping behavior as it's personal.,1 I am not willing to share social media data as it is very personal.,3 The price I paid feels unfair since I paid more than my friend.,3 The price felt unacceptable because others paid less.,3 The price seems unreasonable when my friend paid less for the same product.,2 I am unlikely to buy here again after paying more than my friend.,2 I would probably avoid shopping here again due to unfair pricing.,2 I am very unlikely to return after this pricing experience.,7 I am very likely to compare prices on other sites before buying again.,7 I am very likely to research prices thoroughly before purchasing.,7 I am very likely to look for lower prices elsewhere before buying.,6 Buying a new smartphone is important as it affects daily communication.,5 Buying a new smartphone is somewhat interesting due to new features.,6 Buying a new smartphone is relevant because it’s essential for my lifestyle.,5 Buying a new smartphone is moderately exciting for me.,6 Buying a new smartphone is appealing as it helps me stay connected.,4 Buying a new smartphone feels somewhat routine but also interesting.,6 Buying a new smartphone is valuable for communication and work.,c) $120 I paid $120 as stated in this scenario.,7 The scenario is very clear and easy to understand.,6 The scenario seems realistic because personalized pricing happens online.
1-01,Same Price,"b) Female, as I identified myself earlier.",57,"e) Master’s degree, matching my earlier education level explanation.","b) Employed part-time, consistent with my earlier employment description.","c) $35,000 to $49,999, reflecting a moderate household income level I indicated earlier.","c) 2–4 h, a reasonable amount for someone in my age and employment situation.","c) 3–6 times, I shop online occasionally but not too frequently.","d) 101–200$, reflecting my moderate frequency and spending habits online.","a) Facebook e) LinkedIn, I use Facebook for social with friends and LinkedIn for professional networking.",5 I consider device type fairly sensitive because it can reveal personal preferences and status.,6 Location is quite sensitive as it exposes where I live and affects pricing fairness.,"5 Past browsing behavior reveals my interests and habits, which I consider fairly sensitive.","4 I find past shopping behavior somewhat sensitive, but less so than location or device.","6 Social media data disclose personal and social details, so it's very sensitive to me.",4 I am moderately willing to share device information as it's less intrusive but still personal.,3 I am less willing to share my location due to privacy concerns.,3 I am somewhat reluctant to share past browsing behavior because it feels quite personal.,4 I am moderately willing to provide past shopping behavior since it's less invasive than browsing history.,2 I am generally unwilling to share social media data due to its personal nature.,7 The price I paid was extremely fair since it matched what my friend paid.,"7 The price I paid was extremely acceptable, matching the best price guarantee.",7 The price I paid was extremely reasonable given the best price guarantee and equal pricing for all.,6 I am very likely to buy again given their fair pricing and best price guarantee.,6 I am very likely to shop again due to previous positive experiences and pricing fairness.,6 I am very likely to return because the pricing was fair and transparent.,5 I am likely to check other sites first to ensure I get the best deal.,6 I would very likely search for more information to compare prices and get the best value.,5 I am fairly likely to check other retailers to see if there is a lower price available.,6 Buying a new smartphone is important to me as I use it regularly for many tasks.,5 Buying a new smartphone is interesting because of the new features and technology.,"6 Buying a new smartphone is relevant, it impacts my daily communication and productivity.",5 Buying a new smartphone is somewhat exciting as it’s a useful upgrade.,5 Buying a new smartphone is appealing due to the potential improvements and features.,4 Buying a new smartphone is moderately fascinating because of the technology but also routine.,6 Buying a new smartphone is valuable as it enhances my communication and daily life.,"b) $100, as stated in the scenario.",7 I strongly agree that the scenario was easy to understand.,6 I agree the scenario seems realistic despite the specific prices given.
1-02,Disadvantaged Customer,,,,,,,,,,"5 Device used reveals personal technology choices and status, so it is fairly sensitive.",6 Location information is quite sensitive as it may lead to unfair pricing or privacy concerns.,6 Past browsing behavior is very sensitive because it reveals personal interests and preferences.,5 I consider past shopping behavior fairly sensitive as it reflects purchasing habits and budget.,7 Social media data is very sensitive because it contains personal and social information that could be misused.,4 I am moderately willing to provide device information as it feels less personal compared to other data.,3 I am less willing to share location data due to privacy and security concerns.,3 I am reluctant to provide past browsing behavior since it feels quite private.,4 I am somewhat willing to share past shopping behavior as it feels less intrusive.,2 I am generally unwilling to share social media data because of its private nature.,"4 The price seems somewhat fair since I paid less than my friend, but the non-transparent criteria feel unfair.","4 The price is somewhat acceptable because I got a discount, yet the lack of transparency bothers me.","5 The price I paid was moderately reasonable, but the personalized pricing without transparency makes it feel less so.",4 I am moderately likely to buy again but am cautious due to personalized pricing.,4 I am moderately likely to shop there again but hesitant because of non-transparent personalized prices.,"4 I am moderately likely to return, but the pricing strategy lowers my trust somewhat.",6 I am very likely to check other sites first to avoid overpaying due to personalized pricing.,7 I am very likely to research prices extensively to make an informed decision.,6 I am very likely to seek out other retailers to find a better deal.,6 Buying a new smartphone is important as it's essential for my daily communication and activities.,5 Buying a smartphone is interesting due to new features but somewhat routine for me.,6 Buying a new smartphone is relevant because it affects how I stay connected and productive.,5 Buying a new smartphone is somewhat exciting because I enjoy new technology but it's also a regular purchase.,"5 Buying a new smartphone is appealing because of the benefits it brings, even if it's a routine purchase.","4 Buying a new smartphone is moderately fascinating due to technology interest, but also partly routine.",6 Buying a new smartphone is valuable as it improves my connectivity and daily life.,"a) $80, as stated in this scenario.",7 I strongly agree the scenario was easy to understand.,6 I agree the scenario seems realistic despite the differing prices.
1-03,Favored Customer,,,,,,,,,,5 Device used is moderately sensitive as it reveals technology preferences without too much personal detail.,6 Location is quite sensitive because it can reveal where I live and be used unfairly to price discriminate.,6 Past browsing behavior is very sensitive since it shows my interests and habits online.,5 Past shopping behavior is fairly sensitive as it reflects my spending patterns.,7 Social media data is very sensitive as it contains personal and social information I want to keep private.,4 I am moderately willing to share device information as it is less intrusive than other data.,3 I am hesitant to provide my location due to privacy concerns.,3 I am not very willing to share my browsing history as it feels too personal.,4 I am somewhat willing to share past shopping behavior since it is less sensitive than browsing data.,2 I am generally unwilling to provide social media data because it feels very private.,3 The price feels somewhat unfair since I paid more than my friend for the same product without transparency.,3 The price is somewhat unacceptable due to the higher cost compared to my friend and lack of transparency.,3 The price seems unreasonable because I paid more than my friend for the same phone.,3 I am unlikely to buy from this shop again due to the unfair personalized pricing.,3 I am unlikely to shop there in the future because of the higher personalized price I paid.,3 I am unlikely to return due to distrust caused by non-transparent personalized pricing.,7 I am very likely to compare prices on other sites before buying to avoid overpaying.,7 I am very likely to search for alternative prices to ensure I get the best deal.,7 I am very likely to look for lower prices at other retailers before making a purchase.,6 Buying a smartphone is important as it helps me stay connected and organized.,5 Buying a smartphone is interesting because of new features and technology updates.,6 Buying a new smartphone is relevant as it directly impacts my daily life and communication.,5 Buying a smartphone is moderately exciting due to the potential new features.,5 Buying a smartphone is appealing because it improves my technology experience.,4 Buying a smartphone is moderately fascinating as I am interested in new tech but it’s a regular event.,6 Buying a new smartphone is valuable due to its role in communication and productivity.,"c) $120, as stated in this scenario.",7 I strongly agree that the scenario was easy to understand.,6 I agree the scenario seems realistic despite the high price.
10-01,Favored Customer,"b) Female, as I mentioned earlier.",57,"a) Some school but no degree, reflecting my basic schooling level.","a) Employed full-time, matching the employment status I described.","c) $35,000 to $49,999, for a middle-income household as I noted previously.","b) 1–2 h, that fits my typical daily internet use.","c) 3–6 times, which is common for me in a year.","d) 101–200$, reflecting moderate online spending.","a) Facebook e) LinkedIn, as I regularly use these platforms.","5, because device information can impact pricing but it's not the most critical factor.","6, since where I am located can strongly affect prices offered.","7, as my browsing history feels very personal and influences pricing noticeably.","7, because what I've bought before is highly personal and should not unfairly affect price.","6, since my social media data is quite private and using it for pricing feels intrusive.","3, I am somewhat reluctant to share device details but could consider it in certain contexts.","3, I am cautious about sharing my location due to privacy concerns.","2, I am mostly unwilling because my browsing history is very private.","4, I am somewhat willing as past purchases can be less sensitive compared to browsing data.","2, I am mostly unwilling to share social media data due to privacy and personal reasons.","2, I consider the price I paid as unfair, especially knowing my friend got a lower price.","3, I find the price somewhat unacceptable given the price difference with my friend.","2, because paying more than my friend feels unreasonable.","3, I would be unlikely to buy again due to perceived unfair pricing.","3, I would be unlikely to shop again given the price discrepancy experience.","3, it is unlikely I would return because of feeling treated unfairly on pricing.","7, I am very likely to compare prices elsewhere before buying again.","7, I would definitely seek more information on prices before deciding.","7, I am very likely to shop around for better prices next time.","6, buying a new smartphone is quite important to me.","5, I find buying a new smartphone fairly interesting.","6, it is quite relevant to me.","5, it feels somewhat exciting to buy a new smartphone.","6, I find buying a new smartphone appealing.","4, it is somewhat mundane but still interesting.","6, buying a new smartphone feels valuable to me.","c) $120, as stated in the scenario.","7, the scenario is clear and easy to understand.","6, it feels realistic to encounter price differences like this online."
10-02,Same Price,,,,,,,,,,"4, I consider device information somewhat sensitive but less so when prices are guaranteed the same.","5, I still find location moderately sensitive even if prices are equal.","6, I consider past browsing behavior quite sensitive despite price equality.","6, I still feel past shopping data is quite sensitive information in pricing.","5, social media data is moderately sensitive to me in this context.","4, I am somewhat willing to share device information if prices are fair.","4, I am somewhat willing to share location if prices remain consistent.","3, I remain hesitant to share browsing data even if prices are guaranteed fair.","5, I am relatively willing to share past shopping behavior when prices are fair.","3, I am hesitant to share social media data regardless of pricing.","7, the price I paid was fair since it matched my friend's price.","7, I find the price acceptable because it is consistent and guaranteed.","7, the price seems reasonable with the best price guarantee.","6, I am likely to buy here given the fair pricing policy.","6, I would likely shop here again because of the price guarantee.","6, I am likely to return given the positive pricing experience.","5, I would likely still compare prices out of habit but trust this shop's guarantee.","5, I would probably look up alternative prices for better assurance.","5, I might check other retailers but feel confident in this shop's prices.","6, buying a new smartphone is important to me.","5, I find buying a new smartphone fairly interesting.","6, it is relevant for me.","5, it feels somewhat exciting to buy a new smartphone.","6, I find buying a new smartphone appealing.","4, it is somewhat mundane but still interesting.","6, buying a new smartphone feels valuable to me.","b) $100, as stated in this scenario.","7, the scenario is straightforward and easy to understand.","6, the scenario seems realistic even with the price guarantee."
10-03,Disadvantaged Customer,,,,,,,,,,"5, I consider device information quite sensitive in personalized pricing.","6, I find location very sensitive as it can significantly impact prices.","7, I consider past browsing behavior very sensitive and personal.","7, past shopping behavior is very sensitive information for me.","6, I consider social media data quite sensitive for pricing decisions.","3, I am somewhat unwilling to share device information with marketers.","3, I am hesitant to share my geographical location with marketers.","2, I am mostly unwilling to share my past browsing data.","4, I am slightly willing to provide past shopping behavior information.","2, I am not willing to share social media data with marketers.","7, the price I paid was extremely fair since I got the lower price.","7, I find the price highly acceptable as I paid less than my friend.","7, the price seems very reasonable since it was lower than my friend's.","6, I would likely buy here again due to the lower price I received.","6, I would likely shop here again because I got a good deal.","6, I am likely to return given the favorable pricing I received.","6, I would likely check other prices but feel good about this shop.","6, I would probably look up alternative prices for better decisions.","6, I am likely to check other retailers despite the good price here.","6, buying a new smartphone is important to me.","6, I find buying a new smartphone interesting.","6, it is quite relevant to me.","5, it feels somewhat exciting to buy a new smartphone.","6, I find buying a new smartphone appealing.","5, it is moderately fascinating rather than mundane.","6, buying a new smartphone feels valuable to me.","a) $80, as stated in this scenario.","7, the scenario is easy to understand.","6, the scenario seems realistic despite the price differences."
